Sample #,Week,WoP,Period,Group,Date,Time,ObsHrs,Name,Code,Class,age,male,UCPsg,gsAF,gsAS
1,1,30,b,R5,01/26/2012,08:48,11.0 ,Teddy,TED,AF,1,0,141.30 ,13,16
2,1,30,b,R5,01/27/2012,11:42,10.5 ,Carter,CRT,AM,1,1,3.15 ,13,16
6,1,30,b,R5,01/27/2012,12:06,10.5 ,Rose,ROS,AF,1,0,61.97 ,13,16
3,1,30,b,R5,01/27/2012,12:43,10.5 ,Kate,KAT,AF,1,0,39.54 ,13,16
7,1,30,b,R5,01/27/2012,12:43,10.5 ,Teddy,TED,AF,1,0,2.94 ,13,16
4,1,30,b,R5,01/27/2012,14:45,10.5 ,Patrick,PAT,JF,3,0,32.55 ,13,16
9,1,30,b,R5,01/29/2012,11:24,11.0 ,Sarah,SAR,AF,1,0,30.24 ,13,16
8,1,30,b,R5,01/29/2012,11:40,11.0 ,Light,LIG,AF,1,0,19.71 ,13,16
11,1,30,b,R5,01/30/2012,11:57,11.0 ,Joy,JOY,JF,3,0,2.75 ,13,16
12,1,30,b,R5,01/30/2012,13:14,11.0 ,Ringtail,RIN,AF,1,0,28.55 ,13,16
10,1,30,b,R5,01/30/2012,13:19,11.0 ,Jane,JAN,AF,1,0,79.19 ,13,16
102,1,31,b,R6,02/08/2012,09:25,8.5 ,Kalema,KAL,JF,3,0,0.63 ,14,21
103,1,31,b,R6,02/08/2012,15:05,8.5 ,Macumu,MAC,AF,1,0,1.72 ,14,21
106,1,31,b,R6,02/12/2012,10:55,7.0 ,Kasamaki,KSI,SF,2,0,2.54 ,14,21
104,1,31,b,R6,02/12/2012,13:49,7.0 ,Kamakune,KAM,AF,1,0,2.00 ,14,21
105,1,31,b,R6,02/12/2012,14:15,7.0 ,Kasaija,KSJ,AM,1,1,24.92 ,14,21
107,1,31,b,R6,02/13/2012,16:00,10.0 ,Kebirungi,KEB,AF,1,0,18.20 ,14,21
108,1,31,b,R6,02/13/2012,16:53,10.0 ,Kyoya,KYO,AF,1,0,21.75 ,14,21
110,1,31,b,R6,02/14/2012,11:50,10.5 ,Basemera,BAS,AF,1,0,1.08 ,14,21
112,1,31,b,R6,02/14/2012,14:10,10.5 ,Kamakune,KAM,AF,1,0,13.99 ,14,21
116,1,31,b,R6,02/14/2012,14:14,10.5 ,Kyoya,KYO,AF,1,0,1.15 ,14,21
114,1,31,b,R6,02/14/2012,14:40,10.5 ,Kebirungi,KEB,AF,1,0,2.59 ,14,21
117,1,31,b,R6,02/14/2012,15:20,10.5 ,Macumu,MAC,AF,1,0,1.06 ,14,21
111,1,31,b,R6,02/14/2012,16:03,10.5 ,Kalema,KAL,JF,3,0,4.88 ,14,21
113,1,31,b,R6,02/14/2012,17:14,10.5 ,Karungi,KAR,AF,1,0,7.55 ,14,21
109,1,31,b,R6,02/14/2012,17:22,10.5 ,Bacwenkojo,BAC,AF,1,0,1.02 ,14,21
119,1,31,b,R6,02/15/2012,13:02,10.5 ,Kasaija,KSJ,AM,1,1,21.90 ,14,21
118,1,31,b,R6,02/15/2012,15:45,10.5 ,Basemera,BAS,AF,1,0,9.13 ,14,21
14,2,32,b,R5,02/19/2012,12:41,5.5 ,Rose,ROS,AF,1,0,3.45 ,13,16
15,2,32,b,R5,02/19/2012,14:28,5.5 ,Teddy,TED,AF,1,0,4.22 ,13,16
13,2,32,b,R5,02/19/2012,15:57,5.5 ,Patrick,PAT,JF,3,0,2.07 ,13,16
17,2,32,b,R5,02/20/2012,12:41,9.5 ,Ringtail,RIN,AF,1,0,13.36 ,13,16
16,2,32,b,R5,02/20/2012,12:54,9.5 ,Patrick,PAT,JF,3,0,19.76 ,13,16
21,2,32,b,R5,02/21/2012,10:51,10.5 ,Topista,TOP,AF,1,0,5.28 ,13,16
20,2,32,b,R5,02/21/2012,13:30,10.5 ,Rose,ROS,AF,1,0,10.97 ,13,16
18,2,32,b,R5,02/21/2012,13:45,10.5 ,Dizzy,DIZ,AF,1,0,8.91 ,13,16
19,2,32,b,R5,02/21/2012,14:13,10.5 ,Robert,ROB,SM,2,1,5.30 ,13,16
23,2,32,b,R5,02/22/2012,08:19,10.5 ,Jane,JAN,AF,1,0,16.27 ,13,16
24,2,32,b,R5,02/22/2012,08:20,10.5 ,Joy,JOY,JF,3,0,74.88 ,13,16
26,2,32,b,R5,02/22/2012,09:21,10.5 ,Light,LIG,AF,1,0,72.11 ,13,16
25,2,32,b,R5,02/22/2012,09:28,10.5 ,Kate,KAT,AF,1,0,52.97 ,13,16
28,2,32,b,R5,02/22/2012,10:20,10.5 ,Teddy,TED,AF,1,0,1.82 ,13,16
121,2,33,b,R6,02/29/2012,11:40,2.0 ,Kebirungi,KEB,AF,1,0,1.31 ,14,21
123,2,33,b,R6,02/29/2012,11:58,2.0 ,Unknown,UID,SA,2,,2.38 ,14,21
120,2,33,b,R6,02/29/2012,14:28,2.0 ,Kakaikuru,KAK,AF,1,0,3.10 ,14,21
122,2,33,b,R6,02/29/2012,14:31,2.0 ,Kengonzi,KNG,AF,1,0,17.95 ,14,21
125,2,33,b,R6,03/01/2012,15:10,10.0 ,Kyoya,KYO,AF,1,0,2.00 ,14,21
124,2,33,b,R6,03/01/2012,15:48,10.0 ,Karungi,KAR,AF,1,0,1.74 ,14,21
126,2,33,b,R6,03/01/2012,16:06,10.0 ,Unknown,UID,SA,2,,1.19 ,14,21
127,2,33,b,R6,03/02/2012,13:32,3.5 ,Unknown,UID,SA,2,,1.15 ,14,21
131,2,33,b,R6,03/03/2012,09:00,9.0 ,Murungi,MUR,SM,2,1,1.30 ,14,21
128,2,33,b,R6,03/03/2012,12:10,9.0 ,Kamakune,KAM,AF,1,0,2.23 ,14,21
129,2,33,b,R6,03/03/2012,18:00,9.0 ,Kebirungi,KEB,AF,1,0,7.46 ,14,21
130,2,33,b,R6,03/03/2012,18:15,9.0 ,Koojo,KOO,JF,3,0,3.83 ,14,21
132,2,33,b,R6,03/04/2012,14:44,9.5 ,Kasaija,KSJ,AM,1,1,1.26 ,14,21
134,2,33,b,R6,03/04/2012,16:50,9.5 ,Unknown,UID,SA,2,,19.18 ,14,21
133,2,33,b,R6,03/04/2012,18:21,9.5 ,Kasaija,KSJ,AM,1,1,1.24 ,14,21
135,2,33,b,R6,03/05/2012,14:46,10.0 ,Kengonzi,KNG,AF,1,0,2.48 ,14,21
29,3,34,b,R5,03/07/2012,16:00,,Robert,ROB,SM,2,1,0.88 ,13,16
30,3,34,b,R5,03/08/2012,13:35,10.0 ,Doreen,DOR,AF,1,0,3.65 ,13,16
32,3,34,b,R5,03/08/2012,15:50,10.0 ,Teddy,TED,AF,1,0,23.13 ,13,16
31,3,34,b,R5,03/08/2012,16:01,10.0 ,Edith,EDI,AF,1,0,8.31 ,13,16
39,3,34,b,R5,03/09/2012,12:22,10.0 ,Sarah,SAR,AF,1,0,1.72 ,13,16
35,3,34,b,R5,03/09/2012,12:36,10.0 ,Jane,JAN,AF,1,0,24.24 ,13,16
37,3,34,b,R5,03/09/2012,13:05,10.0 ,Ringtail,RIN,AF,1,0,25.92 ,13,16
38,3,34,b,R5,03/09/2012,13:28,10.0 ,Rose,ROS,AF,1,0,1.21 ,13,16
36,3,34,b,R5,03/09/2012,13:30,10.0 ,Kate,KAT,AF,1,0,1.67 ,13,16
34,3,34,b,R5,03/09/2012,13:35,10.0 ,Doreen,DOR,AF,1,0,34.94 ,13,16
33,3,34,b,R5,03/09/2012,13:47,10.0 ,Carter,CRT,AM,1,1,12.09 ,13,16
43,3,34,b,R5,03/10/2012,07:40,10.5 ,Teddy,TED,AF,1,0,8.04 ,13,16
42,3,34,b,R5,03/10/2012,11:10,10.5 ,Ringtail,RIN,AF,1,0,3.16 ,13,16
40,3,34,b,R5,03/10/2012,13:05,10.5 ,Julie,JUL,AF,1,0,2.02 ,13,16
44,3,34,b,R5,03/10/2012,13:17,10.5 ,Unknown,UID,SA,2,,1.11 ,13,16
41,3,34,b,R5,03/10/2012,14:31,10.5 ,Julie,JUL,AF,1,0,1.01 ,13,16
46,3,34,b,R5,03/11/2012,12:04,11.0 ,Doreen,DOR,AF,1,0,19.38 ,13,16
47,3,34,b,R5,03/11/2012,13:15,11.0 ,Jane,JAN,AF,1,0,1.35 ,13,16
48,3,34,b,R5,03/11/2012,13:44,11.0 ,Kate,KAT,AF,1,0,25.21 ,13,16
45,3,34,b,R5,03/11/2012,15:36,11.0 ,Carter,CRT,AM,1,1,2.65 ,13,16
54,3,34,b,R5,03/13/2012,13:14,10.5 ,Topista,TOP,AF,1,0,3.51 ,13,16
53,3,34,b,R5,03/13/2012,13:35,10.5 ,Robert,ROB,SM,2,1,1.40 ,13,16
52,3,34,b,R5,03/13/2012,14:46,10.5 ,Light,LIG,AF,1,0,39.23 ,13,16
50,3,34,b,R5,03/13/2012,15:12,10.5 ,Dizzy,DIZ,AF,1,0,3.16 ,13,16
51,3,34,b,R5,03/13/2012,16:50,10.5 ,Jane,JAN,AF,1,0,8.75 ,13,16
55,3,34,b,R5,03/14/2012,11:58,10.0 ,Sarah,SAR,AF,1,0,2.93 ,13,16
137,3,35,b,R6,03/21/2012,14:02,,Kasaija,KSJ,AM,1,1,37.42 ,14,21
136,3,35,b,R6,03/21/2012,15:25,,Bacwenkojo,BAC,AF,1,0,22.86 ,14,21
138,3,35,b,R6,03/22/2012,12:02,6.5 ,Kyoya,KYO,AF,1,0,7.08 ,14,21
139,3,35,b,R6,03/22/2012,12:37,6.5 ,Unknown,UID,SA,2,,0.75 ,14,21
140,3,35,b,R6,03/23/2012,10:11,10.5 ,Kamakune,KAM,AF,1,0,3.07 ,14,21
141,3,35,b,R6,03/23/2012,12:20,10.5 ,Kasaija,KSJ,AM,1,1,6.81 ,14,21
142,3,35,b,R6,03/24/2012,12:16,10.5 ,Murungi,MUR,SM,2,1,3.28 ,14,21
143,3,35,b,R6,03/25/2012,09:40,11.0 ,Kasaija,KSJ,AM,1,1,1.46 ,14,21
145,3,35,b,R6,03/26/2012,14:57,10.5 ,Kebirungi,KEB,AF,1,0,0.89 ,14,21
147,3,35,b,R6,03/26/2012,14:58,10.5 ,Unknown,UID,SA,2,,4.33 ,14,21
144,3,35,b,R6,03/26/2012,17:01,10.5 ,Karungi,KAR,AF,1,0,6.97 ,14,21
150,3,35,b,R6,03/28/2012,11:40,9.0 ,Kasaija,KSJ,AM,1,1,18.63 ,14,21
151,3,35,b,R6,03/28/2012,17:07,9.0 ,Kasaija,KSJ,AM,1,1,2.78 ,14,21
56,4,36,b,R5,03/30/2012,11:40,1.5 ,Teddy,TED,AF,1,0,21.78 ,13,16
58,4,36,b,R5,03/31/2012,11:33,10.5 ,Doreen,DOR,AF,1,0,17.83 ,13,16
60,4,36,b,R5,03/31/2012,11:41,10.5 ,Jack,JAK,JF,3,0,2.50 ,13,16
62,4,36,b,R5,03/31/2012,11:48,10.5 ,Teddy,TED,AF,1,0,23.33 ,13,16
63,4,36,b,R5,03/31/2012,14:45,10.5 ,Teddy,TED,AF,1,0,2.46 ,13,16
59,4,36,b,R5,03/31/2012,14:58,10.5 ,Doreen,DOR,AF,1,0,1.68 ,13,16
64,4,36,b,R5,04/01/2012,10:04,10.5 ,Annette,ANN,AF,1,0,2.60 ,13,16
66,4,36,b,R5,04/01/2012,10:29,10.5 ,Edith,EDI,AF,1,0,1.16 ,13,16
65,4,36,b,R5,04/01/2012,14:20,10.5 ,Carter,CRT,AM,1,1,1.75 ,13,16
67,4,36,b,R5,04/01/2012,14:30,10.5 ,Rose,ROS,AF,1,0,0.74 ,13,16
69,4,36,b,R5,04/02/2012,14:05,11.0 ,Jack,JAK,JF,3,0,8.96 ,13,16
68,4,36,b,R5,04/02/2012,14:10,11.0 ,Annette,ANN,AF,1,0,8.42 ,13,16
70,4,36,b,R5,04/02/2012,14:45,11.0 ,Teddy,TED,AF,1,0,9.01 ,13,16
76,4,36,b,R5,04/03/2012,12:00,10.5 ,Teddy,TED,AF,1,0,28.25 ,13,16
78,4,36,b,R5,04/03/2012,12:35,10.5 ,Topista,TOP,AF,1,0,24.81 ,13,16
73,4,36,b,R5,04/03/2012,13:00,10.5 ,Kate,KAT,AF,1,0,1.80 ,13,16
75,4,36,b,R5,04/03/2012,13:04,10.5 ,Sarah,SAR,AF,1,0,3.04 ,13,16
74,4,36,b,R5,04/03/2012,14:11,10.5 ,Rose,ROS,AF,1,0,7.92 ,13,16
77,4,36,b,R5,04/03/2012,14:18,10.5 ,Teddy,TED,AF,1,0,2.22 ,13,16
80,4,36,b,R5,04/04/2012,11:43,11.0 ,Jack,JAK,JF,3,0,1.97 ,13,16
79,4,36,b,R5,04/04/2012,14:19,11.0 ,Annette,ANN,AF,1,0,1.40 ,13,16
159,4,37,b,R6,04/07/2012,12:30,3.0 ,Kyoya,KYO,AF,1,0,1.14 ,14,21
153,4,37,b,R6,04/07/2012,12:50,3.0 ,Kalema,KAL,JF,3,0,10.64 ,14,21
160,4,37,b,R6,04/07/2012,13:26,3.0 ,Macumu,MAC,AF,1,0,2.67 ,14,21
156,4,37,b,R6,04/07/2012,13:46,3.0 ,Kasaija,KSJ,AM,1,1,10.53 ,14,21
154,4,37,b,R6,04/07/2012,14:05,3.0 ,Kalema,KAL,JF,3,0,6.22 ,14,21
158,4,37,b,R6,04/07/2012,14:31,3.0 ,Kengonzi,KNG,AF,1,0,3.75 ,14,21
152,4,37,b,R6,04/07/2012,16:11,3.0 ,Kaisiki,KAI,SF,2,0,1.76 ,14,21
161,4,37,b,R6,04/08/2012,10:50,10.5 ,Bacwenkojo,BAC,AF,1,0,4.72 ,14,21
163,4,37,b,R6,04/08/2012,11:19,10.5 ,Basemera,BAS,AF,1,0,1.73 ,14,21
168,4,37,b,R6,04/08/2012,14:48,10.5 ,Unknown,UID,SA,2,,2.32 ,14,21
167,4,37,b,R6,04/08/2012,14:49,10.5 ,Mugisa,MUG,SF,2,0,1.04 ,14,21
164,4,37,b,R6,04/08/2012,15:02,10.5 ,Kacupa,KAC,JF,3,0,8.57 ,14,21
166,4,37,b,R6,04/08/2012,15:36,10.5 ,Kengonzi,KNG,AF,1,0,2.19 ,14,21
162,4,37,b,R6,04/08/2012,15:50,10.5 ,Bacwenkojo,BAC,AF,1,0,3.96 ,14,21
169,4,37,b,R6,04/09/2012,14:31,11.0 ,Kagurusi,KAG,JF,3,0,2.18 ,14,21
170,4,37,b,R6,04/09/2012,14:40,11.0 ,Kaisiki,KAI,SF,2,0,8.96 ,14,21
171,4,37,b,R6,04/10/2012,16:11,11.0 ,Karungi,KAR,AF,1,0,2.18 ,14,21
174,4,37,b,R6,04/11/2012,09:20,10.5 ,Karungi,KAR,AF,1,0,1.52 ,14,21
173,4,37,b,R6,04/11/2012,11:05,10.5 ,Kamakune,KAM,AF,1,0,1.12 ,14,21
83,5,38,b,R5,04/16/2012,09:57,5.5 ,Jack,JAK,JF,3,0,1.13 ,13,16
84,5,38,b,R5,04/16/2012,13:31,5.5 ,Jack,JAK,JF,3,0,5.11 ,13,16
82,5,38,b,R5,04/16/2012,16:20,5.5 ,Ellen,ELL,JF,3,0,15.94 ,13,16
85,5,38,b,R5,04/16/2012,16:23,5.5 ,Julie,JUL,AF,1,0,1.07 ,13,16
92,5,38,b,R5,04/17/2012,11:00,10.5 ,Topista,TOP,AF,1,0,0.97 ,13,16
91,5,38,b,R5,04/17/2012,11:32,10.5 ,Teddy,TED,AF,1,0,1.24 ,13,16
86,5,38,b,R5,04/17/2012,12:11,10.5 ,Doreen,DOR,AF,1,0,3.39 ,13,16
89,5,38,b,R5,04/17/2012,14:08,10.5 ,Ringtail,RIN,AF,1,0,10.69 ,13,16
88,5,38,b,R5,04/17/2012,14:30,10.5 ,Kate,KAT,AF,1,0,12.59 ,13,16
87,5,38,b,R5,04/17/2012,16:15,10.5 ,Edith,EDI,AF,1,0,24.82 ,13,16
94,5,38,b,R5,04/19/2012,12:17,1.0 ,Ringtail,RIN,AF,1,0,7.02 ,13,16
95,5,38,b,R5,04/19/2012,12:49,1.0 ,Rose,ROS,AF,1,0,1.87 ,13,16
96,5,38,b,R5,04/19/2012,13:18,1.0 ,Sarah,SAR,AF,1,0,3.12 ,13,16
97,5,38,b,R5,04/20/2012,11:20,10.0 ,Edith,EDI,AF,1,0,5.51 ,13,16
98,5,38,b,R5,04/20/2012,11:51,10.0 ,Joy,JOY,JF,3,0,2.46 ,13,16
99,5,38,b,R5,04/20/2012,12:42,10.0 ,Teddy,TED,AF,1,0,5.81 ,13,16
209,5,38,b,R5,04/21/2012,09:12,8.5 ,Doreen,DOR,AF,1,0,0.43 ,13,16
100,5,38,b,R5,04/21/2012,13:18,8.5 ,Teddy,TED,AF,1,0,1.05 ,13,16
208,5,38,b,R5,04/21/2012,13:38,8.5 ,Carter,CRT,AM,1,1,4.39 ,13,16
177,5,39,b,R6,04/23/2012,12:00,1.5 ,Kasaija,KSJ,AM,1,1,1.90 ,14,21
179,5,39,b,R6,04/25/2012,16:45,10.5 ,Kagurusi,KAG,JF,3,0,0.88 ,14,21
180,5,39,b,R6,04/25/2012,16:55,10.5 ,Karungi,KAR,AF,1,0,18.90 ,14,21
181,5,39,b,R6,04/26/2012,11:04,9.0 ,Kakaikuru,KAK,AF,1,0,1.99 ,14,21
183,5,39,b,R6,04/26/2012,16:19,9.0 ,Kalema,KAL,JF,3,0,6.51 ,14,21
186,5,39,b,R6,04/27/2012,10:10,9.5 ,Kakaikuru,KAK,AF,1,0,24.15 ,14,21
187,5,39,b,R6,04/27/2012,10:22,9.5 ,Kasaija,KSJ,AM,1,1,2.45 ,14,21
185,5,39,b,R6,04/27/2012,11:34,9.5 ,Kagurusi,KAG,JF,3,0,13.21 ,14,21
199,5,39,b,R6,04/28/2012,12:11,10.5 ,Kengonzi,KNG,AF,1,0,2.82 ,14,21
198,5,39,b,R6,04/28/2012,12:14,10.5 ,Kasamaki,KSI,SF,2,0,2.25 ,14,21
190,5,39,b,R6,04/28/2012,13:40,10.5 ,Chance,CHN,SM,2,1,4.86 ,14,21
202,5,39,b,R6,04/28/2012,14:59,10.5 ,Murungi,MUR,SM,2,1,4.36 ,14,21
191,5,39,b,R6,04/28/2012,15:03,10.5 ,Kabeba,KBB,JF,3,0,0.66 ,14,21
194,5,39,b,R6,04/28/2012,15:55,10.5 ,Kamakune,KAM,AF,1,0,2.52 ,14,21
201,5,39,b,R6,04/28/2012,16:20,10.5 ,Koojo,KOO,JF,3,0,2.38 ,14,21
189,5,39,b,R6,04/28/2012,16:30,10.5 ,Basemera,BAS,AF,1,0,4.14 ,14,21
200,5,39,b,R6,04/28/2012,16:44,10.5 ,Kengonzi,KNG,AF,1,0,16.17 ,14,21
192,5,39,b,R6,04/28/2012,16:55,10.5 ,Kakaikuru,KAK,AF,1,0,2.96 ,14,21
193,5,39,b,R6,04/28/2012,17:19,10.5 ,Kakaikuru,KAK,AF,1,0,5.07 ,14,21
195,5,39,b,R6,04/28/2012,17:38,10.5 ,Karungi,KAR,AF,1,0,1.85 ,14,21
204,5,39,b,R6,04/29/2012,11:02,8.0 ,Kaana,KAA,JF,3,0,1.38 ,14,21
206,5,39,b,R6,04/29/2012,11:31,8.0 ,Kengonzi,KNG,AF,1,0,0.55 ,14,21
205,5,39,b,R6,04/29/2012,12:20,8.0 ,Karungi,KAR,AF,1,0,1.13 ,14,21
1,1,43,c,R2,08/24/2012,14:22,10.0 ,Kyenjojo,KYE,AF,1,0,37.46 ,6,8
3,1,43,c,R2,08/26/2012,12:37,11.5 ,Mityana,MIT,AF,1,0,0.74 ,6,8
2,1,43,c,R2,08/26/2012,12:40,11.5 ,Mpigi,MPI,AF,1,0,0.88 ,6,8
4,1,43,c,R2,08/27/2012,15:36,11.0 ,Mityana,MIT,AF,1,0,9.94 ,6,8
5,1,43,c,R2,08/27/2012,15:39,11.0 ,Jinja,JIN,AF,1,0,2.35 ,6,8
1,1,43,c,R3,08/24/2012,10:11,10.0 ,Zinc,ZIN,AF,1,0,1.29 ,10,16
2,1,43,c,R3,08/24/2012,10:51,10.0 ,Silver,SIL,AF,1,0,2.58 ,10,16
3,1,43,c,R3,08/29/2012,15:40,10.0 ,Tin,TIN,SM,2,1,1.55 ,10,16
26,2,44,c,R2,09/16/2012,15:13,2.5 ,Kyenjojo,KYE,AF,1,0,16.69 ,6,8
7,2,44,c,R2,09/17/2012,10:40,11.5 ,Jinja,JIN,AF,1,0,4.97 ,6,8
8,2,44,c,R2,09/17/2012,12:56,11.5 ,Mpigi,MPI,AF,1,0,11.65 ,6,8
9,2,44,c,R2,09/18/2012,09:23,11.5 ,Jinja,JIN,AF,1,0,0.75 ,6,8
10,3,44,c,R2,09/19/2012,10:40,11.5 ,Mubende,MUB,SM,2,1,1.92 ,5,7
11,3,44,c,R2,09/21/2012,11:27,11.5 ,Jinja,JIN,AF,1,0,0.67 ,5,7
12,3,44,c,R2,09/22/2012,10:45,11.5 ,Gulu,GUL,AF,1,0,124.28 ,5,7
13,3,44,c,R2,09/22/2012,11:54,11.5 ,Mpigi,MPI,AF,1,0,133.07 ,5,7
14,3,44,c,R2,09/22/2012,12:00,11.5 ,Kyenjojo,KYE,AF,1,0,150.73 ,5,7
15,3,44,c,R2,09/23/2012,12:58,11.5 ,Kabarole,KAB,AF,1,0,0.80 ,5,7
16,3,44,c,R2,09/24/2012,11:24,8.0 ,Kabarole,KAB,AF,1,0,113.75 ,5,7
51,2,44,c,R3,09/13/2012,13:49,2.5 ,Silver,SIL,AF,1,0,2.52 ,10,16
52,2,44,c,R3,09/13/2012,14:45,2.5 ,Sulphur,SUL,SF,2,0,37.37 ,10,16
4,2,44,c,R3,09/15/2012,14:01,10.5 ,Carbon,CRB,AF,1,0,1.40 ,10,16
6,2,44,c,R3,09/15/2012,14:51,10.5 ,Zinc,ZIN,AF,1,0,0.63 ,10,16
53,2,44,c,R3,09/15/2012,15:43,10.5 ,Carbon,CRB,AF,1,0,2.81 ,10,16
7,2,44,c,R3,09/17/2012,12:05,11.0 ,Potassium,POT,AF,1,0,2.26 ,10,16
9,2,44,c,R3,09/17/2012,14:33,11.0 ,Copper,COP,AM,1,1,1.32 ,10,16
10,2,44,c,R3,09/17/2012,16:35,11.0 ,Sulphur,SUL,SF,2,0,1.33 ,10,16
11,2,44,c,R3,09/17/2012,16:55,11.0 ,Gold,GOL,AF,1,0,2.07 ,10,16
12,3,44,c,R3,09/19/2012,12:34,11.5 ,Copper,COP,AM,1,1,0.98 ,10,16
13,3,44,c,R3,09/20/2012,13:15,10.0 ,Aluminum,ALU,AF,1,0,14.81 ,10,16
14,3,44,c,R3,09/20/2012,14:03,10.0 ,Copper,COP,AM,1,1,2.31 ,10,16
15,3,44,c,R3,09/20/2012,15:20,10.0 ,Sulphur,SUL,SF,2,0,1.30 ,10,16
16,3,44,c,R3,09/21/2012,13:01,11.0 ,Silver,SIL,AF,1,0,2.90 ,10,16
17,3,44,c,R3,09/21/2012,16:42,11.0 ,Unknown,UID,JV,3,,1.84 ,10,16
18,3,44,c,R3,09/23/2012,10:16,11.0 ,Potassium,POT,AF,1,0,1.72 ,10,16
19,3,44,c,R3,09/23/2012,11:52,11.0 ,Sulphur,SUL,SF,2,0,1.54 ,10,16
21,3,44,c,R3,09/23/2012,16:34,11.0 ,Zinc,ZIN,AF,1,0,1.66 ,10,16
22,3,44,c,R3,09/25/2012,12:20,11.5 ,Chlorine,CHL,AF,1,0,37.40 ,10,16
23,3,44,c,R3,09/25/2012,13:26,11.5 ,Carbon,CRB,AF,1,0,0.96 ,10,16
24,3,44,c,R3,09/25/2012,13:40,11.5 ,Sulphur,SUL,SF,2,0,14.33 ,10,16
25,3,44,c,R3,09/25/2012,14:02,11.5 ,Coal,COA,AF,1,0,1.37 ,10,16
26,3,44,c,R3,09/25/2012,14:23,11.5 ,Carbon,CRB,AF,1,0,1.42 ,10,16
27,3,44,c,R3,09/25/2012,14:45,11.5 ,Copper,COP,AM,1,1,32.68 ,10,16
17,4,45,c,R2,10/03/2012,14:09,,Gulu,GUL,AF,1,0,1.56 ,5,7
18,4,45,c,R2,10/04/2012,10:00,10.5 ,Mubende,MUB,SM,2,1,0.79 ,5,7
19,4,45,c,R2,10/04/2012,12:09,10.5 ,Gulu,GUL,AF,1,0,1.03 ,5,7
20,4,45,c,R2,10/05/2012,11:03,11.5 ,Mubende,MUB,SM,2,1,1.46 ,5,7
21,4,45,c,R2,10/05/2012,14:12,11.5 ,Gulu,GUL,AF,1,0,1.21 ,5,7
22,4,45,c,R2,10/05/2012,15:50,11.5 ,Mubende,MUB,SM,2,1,18.86 ,5,7
23,4,45,c,R2,10/06/2012,14:21,12.5 ,Mubende,MUB,SM,2,1,24.39 ,5,7
24,4,45,c,R2,10/07/2012,14:40,12.0 ,Jinja,JIN,AF,1,0,27.58 ,5,7
25,4,45,c,R2,10/07/2012,15:07,12.0 ,Kabarole,KAB,AF,1,0,22.07 ,5,7
27,4,45,c,R2,10/08/2012,12:21,12.0 ,Jinja,JIN,AF,1,0,15.95 ,5,7
28,4,45,c,R2,10/08/2012,12:31,12.0 ,Mpigi,MPI,AF,1,0,2.59 ,5,7
29,4,45,c,R2,10/08/2012,13:00,12.0 ,Mubende,MUB,SM,2,1,20.58 ,5,7
30,4,45,c,R2,10/08/2012,13:16,12.0 ,Kyenjojo,KYE,AF,1,0,2.20 ,5,7
32,4,45,c,R2,10/09/2012,13:30,12.0 ,Kyenjojo,KYE,AF,1,0,1.35 ,5,7
33,4,45,c,R2,10/09/2012,14:10,12.0 ,Jinja,JIN,AF,1,0,83.35 ,5,7
34,4,45,c,R2,10/09/2012,15:04,12.0 ,Kabarole,KAB,AF,1,0,95.55 ,5,7
35,4,45,c,R2,10/09/2012,15:30,12.0 ,Mpigi,MPI,AF,1,0,32.76 ,5,7
28,4,45,c,R3,10/04/2012,10:07,11.0 ,Carbon,CRB,AF,1,0,1.64 ,10,16
29,4,45,c,R3,10/05/2012,08:10,11.5 ,Copper,COP,AM,1,1,2.54 ,10,16
30,4,45,c,R3,10/05/2012,12:57,11.5 ,Sulphur,SUL,SF,2,0,0.97 ,10,16
31,4,45,c,R3,10/05/2012,13:43,11.5 ,Potassium,POT,AF,1,0,2.10 ,10,16
32,4,45,c,R3,10/05/2012,14:35,11.5 ,Coal,COA,AF,1,0,2.54 ,10,16
33,4,45,c,R3,10/05/2012,14:40,11.5 ,Carbon,CRB,AF,1,0,3.02 ,10,16
34,4,45,c,R3,10/05/2012,15:29,11.5 ,Aluminum,ALU,AF,1,0,1.60 ,10,16
35,4,45,c,R3,10/06/2012,14:25,11.5 ,Copper,COP,AM,1,1,5.43 ,10,16
36,4,45,c,R3,10/07/2012,08:41,11.5 ,Silver,SIL,AF,1,0,18.28 ,10,16
37,4,45,c,R3,10/08/2012,08:32,11.5 ,Sodium,SOD,SF,2,0,1.05 ,10,16
38,4,45,c,R3,10/08/2012,08:40,11.5 ,Coal,COA,AF,1,0,0.70 ,10,16
39,4,45,c,R3,10/08/2012,09:01,11.5 ,Carbon,CRB,AF,1,0,1.16 ,10,16
40,4,45,c,R3,10/08/2012,11:32,11.5 ,Silver,SIL,AF,1,0,1.22 ,10,16
41,4,45,c,R3,10/08/2012,13:09,11.5 ,Zinc,ZIN,AF,1,0,3.37 ,10,16
42,4,45,c,R3,10/08/2012,14:44,11.5 ,Iron,IRO,AF,1,0,1.00 ,10,16
43,4,45,c,R3,10/09/2012,10:40,11.5 ,Flouride,FLO,JF,3,0,76.22 ,10,16
31,5,46,c,R2,10/24/2012,13:54,,Jinja,JIN,AF,1,0,1.52 ,5,7
36,5,46,c,R2,10/26/2012,10:43,12.0 ,Jinja,JIN,AF,1,0,4.00 ,5,7
